id,timestamp,test,file_size,download_mbps,upload_mbps,latency_ms,loaded_latency_ms,jitter_ms,server,status,error_msg
287,2026-06-09T05:03:01.359302+00:00,cdn_vultr,medium,404.15,,,,,Vultr,ok,
288,2026-06-09T05:03:01.383107+00:00,cdn_vultr,large,404.04,,,,,Vultr,ok,
289,2026-06-09T05:33:40.467731+00:00,cloudflare_full,small,66.32,59.98,82.97,,3.94,Cloudflare,ok,
290,2026-06-09T05:33:40.480835+00:00,cloudflare_full,medium,285.42,98.19,82.97,79.43,3.94,Cloudflare,ok,
291,2026-06-09T05:33:40.493445+00:00,cloudflare_full,large,361.53,99.65,82.97,,3.94,Cloudflare,ok,
292,2026-06-09T05:33:40.505205+00:00,cdn_hetzner,small,376.11,,,,,Hetzner,ok,
293,2026-06-09T05:33:40.517777+00:00,cdn_hetzner,medium,384.54,,,,,Hetzner,ok,
294,2026-06-09T05:33:40.529857+00:00,cdn_hetzner,large,385.29,,,,,Hetzner,ok,
295,2026-06-09T05:33:40.542444+00:00,cdn_ovh,small,62.01,,,,,OVH,ok,
296,2026-06-09T05:33:40.554317+00:00,cdn_ovh,medium,283.95,,,,,OVH,ok,
297,2026-06-09T05:33:40.567065+00:00,cdn_ovh,large,406.39,,,,,OVH,ok,
298,2026-06-09T05:33:40.579366+00:00,cdn_vultr,small,403.54,,,,,Vultr,ok,
299,2026-06-09T05:33:40.592186+00:00,cdn_vultr,medium,403.29,,,,,Vultr,ok,
300,2026-06-09T05:33:40.604145+00:00,cdn_vultr,large,403.4,,,,,Vultr,ok,
301,2026-06-09T06:04:01.063756+00:00,cloudflare_full,small,66.52,58.48,82.52,,2.74,Cloudflare,ok,
302,2026-06-09T06:04:01.077192+00:00,cloudflare_full,medium,284.99,94.34,82.52,84.38,2.74,Cloudflare,ok,
303,2026-06-09T06:04:01.090210+00:00,cloudflare_full,large,356.31,100.72,82.52,,2.74,Cloudflare,ok,
304,2026-06-09T06:04:01.102398+00:00,cdn_hetzner,small,376.75,,,,,Hetzner,ok,
305,2026-06-09T06:04:01.115440+00:00,cdn_hetzner,medium,382.71,,,,,Hetzner,ok,
306,2026-06-09T06:04:01.127950+00:00,cdn_hetzner,large,385.63,,,,,Hetzner,ok,
307,2026-06-09T06:04:01.152109+00:00,cdn_ovh,small,64.42,,,,,OVH,ok,
308,2026-06-09T06:04:01.165087+00:00,cdn_ovh,medium,264.49,,,,,OVH,ok,
309,2026-06-09T06:04:01.177251+00:00,cdn_ovh,large,408,,,,,OVH,ok,
310,2026-06-09T06:04:01.189102+00:00,cdn_vultr,small,402.04,,,,,Vultr,ok,
311,2026-06-09T06:04:01.202579+00:00,cdn_vultr,medium,401.63,,,,,Vultr,ok,
312,2026-06-09T06:04:01.218649+00:00,cdn_vultr,large,318.83,,,,,Vultr,ok,
313,2026-06-09T06:35:00.735474+00:00,cloudflare_full,small,71.16,57.38,82.18,,7.43,Cloudflare,ok,
314,2026-06-09T06:35:00.748000+00:00,cloudflare_full,medium,269.83,94.36,82.18,81.17,7.43,Cloudflare,ok,
315,2026-06-09T06:35:00.759512+00:00,cloudflare_full,large,353.68,98.58,82.18,,7.43,Cloudflare,ok,
316,2026-06-09T06:35:00.771381+00:00,cdn_hetzner,small,370.25,,,,,Hetzner,ok,
317,2026-06-09T06:35:00.783215+00:00,cdn_hetzner,medium,384.48,,,,,Hetzner,ok,
318,2026-06-09T06:35:00.795489+00:00,cdn_hetzner,large,378.42,,,,,Hetzner,ok,
319,2026-06-09T06:35:00.807477+00:00,cdn_ovh,small,62.29,,,,,OVH,ok,
320,2026-06-09T06:35:00.820162+00:00,cdn_ovh,medium,278.43,,,,,OVH,ok,
321,2026-06-09T06:35:00.831857+00:00,cdn_ovh,large,407.26,,,,,OVH,ok,
322,2026-06-09T06:35:00.846805+00:00,cdn_vultr,small,393.71,,,,,Vultr,ok,
323,2026-06-09T06:35:00.858230+00:00,cdn_vultr,medium,404.94,,,,,Vultr,ok,
324,2026-06-09T06:35:00.870442+00:00,cdn_vultr,large,395.15,,,,,Vultr,ok,
325,2026-06-09T07:05:20.605507+00:00,cloudflare_full,small,65.45,57.07,88.88,,4.81,Cloudflare,ok,
326,2026-06-09T07:05:20.618818+00:00,cloudflare_full,medium,297.43,94.45,88.88,83.85,4.81,Cloudflare,ok,
327,2026-06-09T07:05:20.630429+00:00,cloudflare_full,large,355.11,100.14,88.88,,4.81,Cloudflare,ok,
328,2026-06-09T07:05:20.654094+00:00,cdn_hetzner,small,381.44,,,,,Hetzner,ok,
329,2026-06-09T07:05:20.665384+00:00,cdn_hetzner,medium,379.54,,,,,Hetzner,ok,
330,2026-06-09T07:05:20.677139+00:00,cdn_hetzner,large,386.37,,,,,Hetzner,ok,
331,2026-06-09T07:05:20.688059+00:00,cdn_ovh,small,65.44,,,,,OVH,ok,
332,2026-06-09T07:05:20.702746+00:00,cdn_ovh,medium,282.05,,,,,OVH,ok,
333,2026-06-09T07:05:20.714162+00:00,cdn_ovh,large,406.49,,,,,OVH,ok,
334,2026-06-09T07:05:20.725602+00:00,cdn_vultr,small,400.73,,,,,Vultr,ok,
335,2026-06-09T07:05:20.748635+00:00,cdn_vultr,medium,402.67,,,,,Vultr,ok,
336,2026-06-09T07:05:20.759967+00:00,cdn_vultr,large,402.83,,,,,Vultr,ok,
337,2026-06-09T07:36:00.637197+00:00,cloudflare_full,small,75.46,60.92,89.14,,4.08,Cloudflare,ok,
338,2026-06-09T07:36:00.649406+00:00,cloudflare_full,medium,270.1,98.03,89.14,87.34,4.08,Cloudflare,ok,
339,2026-06-09T07:36:00.660999+00:00,cloudflare_full,large,351.63,96.69,89.14,,4.08,Cloudflare,ok,
340,2026-06-09T07:36:00.672662+00:00,cdn_hetzner,small,383.43,,,,,Hetzner,ok,
341,2026-06-09T07:36:00.684558+00:00,cdn_hetzner,medium,380.15,,,,,Hetzner,ok,
342,2026-06-09T07:36:00.696122+00:00,cdn_hetzner,large,383.66,,,,,Hetzner,ok,
343,2026-06-09T07:36:00.707655+00:00,cdn_ovh,small,61.57,,,,,OVH,ok,
344,2026-06-09T07:36:00.719376+00:00,cdn_ovh,medium,281.57,,,,,OVH,ok,
345,2026-06-09T07:36:00.731394+00:00,cdn_ovh,large,399.36,,,,,OVH,ok,
346,2026-06-09T07:36:00.743135+00:00,cdn_vultr,small,403.47,,,,,Vultr,ok,
347,2026-06-09T07:36:00.754968+00:00,cdn_vultr,medium,401,,,,,Vultr,ok,
348,2026-06-09T07:36:00.767249+00:00,cdn_vultr,large,403.28,,,,,Vultr,ok,
349,2026-06-09T08:07:00.777010+00:00,cloudflare_full,small,64.8,58.27,86.84,,8.05,Cloudflare,ok,
350,2026-06-09T08:07:00.790257+00:00,cloudflare_full,medium,287.62,97.79,86.84,90.73,8.05,Cloudflare,ok,
351,2026-06-09T08:07:00.802119+00:00,cloudflare_full,large,279.13,100.98,86.84,,8.05,Cloudflare,ok,
352,2026-06-09T08:07:00.814407+00:00,cdn_hetzner,small,380.46,,,,,Hetzner,ok,
353,2026-06-09T08:07:00.825864+00:00,cdn_hetzner,medium,377.55,,,,,Hetzner,ok,
354,2026-06-09T08:07:00.838118+00:00,cdn_hetzner,large,386.34,,,,,Hetzner,ok,
355,2026-06-09T08:07:00.849891+00:00,cdn_ovh,small,61.66,,,,,OVH,ok,
356,2026-06-09T08:07:00.861507+00:00,cdn_ovh,medium,278.42,,,,,OVH,ok,
357,2026-06-09T08:07:00.886314+00:00,cdn_ovh,large,399.86,,,,,OVH,ok,
358,2026-06-09T08:07:00.897389+00:00,cdn_vultr,small,402.7,,,,,Vultr,ok,
359,2026-06-09T08:07:00.908710+00:00,cdn_vultr,medium,401.74,,,,,Vultr,ok,
360,2026-06-09T08:07:00.919469+00:00,cdn_vultr,large,396.81,,,,,Vultr,ok,
361,2026-06-09T08:37:21.097274+00:00,cloudflare_full,small,70.48,58.03,87.92,,9.71,Cloudflare,ok,
362,2026-06-09T08:37:21.109273+00:00,cloudflare_full,medium,269.05,94.23,87.92,104.12,9.71,Cloudflare,ok,
363,2026-06-09T08:37:21.120402+00:00,cloudflare_full,large,356.65,101.4,87.92,,9.71,Cloudflare,ok,
364,2026-06-09T08:37:21.133841+00:00,cdn_hetzner,small,382.87,,,,,Hetzner,ok,
365,2026-06-09T08:37:21.145287+00:00,cdn_hetzner,medium,380.03,,,,,Hetzner,ok,
366,2026-06-09T08:37:21.157190+00:00,cdn_hetzner,large,386.86,,,,,Hetzner,ok,
367,2026-06-09T08:37:21.171440+00:00,cdn_ovh,small,61.57,,,,,OVH,ok,
368,2026-06-09T08:37:21.184147+00:00,cdn_ovh,medium,282.52,,,,,OVH,ok,
369,2026-06-09T08:37:21.195939+00:00,cdn_ovh,large,365.45,,,,,OVH,ok,
370,2026-06-09T08:37:21.208091+00:00,cdn_vultr,small,402.89,,,,,Vultr,ok,
371,2026-06-09T08:37:21.220237+00:00,cdn_vultr,medium,396.25,,,,,Vultr,ok,
372,2026-06-09T08:37:21.232345+00:00,cdn_vultr,large,399.87,,,,,Vultr,ok,
373,2026-06-09T09:08:20.698914+00:00,cloudflare_full,small,61.06,57.92,90.24,,6.95,Cloudflare,ok,
374,2026-06-09T09:08:20.712244+00:00,cloudflare_full,medium,267.27,96.38,90.24,86.79,6.95,Cloudflare,ok,
375,2026-06-09T09:08:20.724652+00:00,cloudflare_full,large,355.71,101.04,90.24,,6.95,Cloudflare,ok,
376,2026-06-09T09:08:20.737877+00:00,cdn_hetzner,small,381.22,,,,,Hetzner,ok,
377,2026-06-09T09:08:20.749741+00:00,cdn_hetzner,medium,380.15,,,,,Hetzner,ok,
378,2026-06-09T09:08:20.762193+00:00,cdn_hetzner,large,385.67,,,,,Hetzner,ok,
379,2026-06-09T09:08:20.784537+00:00,cdn_ovh,small,61.45,,,,,OVH,ok,
380,2026-06-09T09:08:20.796311+00:00,cdn_ovh,medium,284,,,,,OVH,ok,
381,2026-06-09T09:08:20.807493+00:00,cdn_ovh,large,400.11,,,,,OVH,ok,
382,2026-06-09T09:08:20.819369+00:00,cdn_vultr,small,402.34,,,,,Vultr,ok,
383,2026-06-09T09:08:20.831728+00:00,cdn_vultr,medium,404.62,,,,,Vultr,ok,
384,2026-06-09T09:08:20.843717+00:00,cdn_vultr,large,401.49,,,,,Vultr,ok,
385,2026-06-09T09:39:20.909382+00:00,cloudflare_full,small,68.79,57.62,84.84,,5.31,Cloudflare,ok,
386,2026-06-09T09:39:20.921974+00:00,cloudflare_full,medium,263.91,95.3,84.84,85.43,5.31,Cloudflare,ok,
387,2026-06-09T09:39:20.934119+00:00,cloudflare_full,large,284.72,97.93,84.84,,5.31,Cloudflare,ok,
388,2026-06-09T09:39:20.945962+00:00,cdn_hetzner,small,375.64,,,,,Hetzner,ok,
389,2026-06-09T09:39:20.957998+00:00,cdn_hetzner,medium,385.44,,,,,Hetzner,ok,
390,2026-06-09T09:39:20.969439+00:00,cdn_hetzner,large,380.61,,,,,Hetzner,ok,
391,2026-06-09T09:39:20.981541+00:00,cdn_ovh,small,62.3,,,,,OVH,ok,
392,2026-06-09T09:39:20.993474+00:00,cdn_ovh,medium,286.04,,,,,OVH,ok,
393,2026-06-09T09:39:21.005678+00:00,cdn_ovh,large,406.56,,,,,OVH,ok,
394,2026-06-09T09:39:21.017320+00:00,cdn_vultr,small,392.39,,,,,Vultr,ok,
395,2026-06-09T09:39:21.031593+00:00,cdn_vultr,medium,401.11,,,,,Vultr,ok,
396,2026-06-09T09:39:21.044300+00:00,cdn_vultr,large,402.27,,,,,Vultr,ok,
397,2026-06-09T10:09:51.349107+00:00,cloudflare_full,small,69.12,58.83,87.75,,7.52,Cloudflare,ok,
398,2026-06-09T10:09:51.363140+00:00,cloudflare_full,medium,227.8,95.22,87.75,93.19,7.52,Cloudflare,ok,
399,2026-06-09T10:09:51.375678+00:00,cloudflare_full,large,350.21,94.72,87.75,,7.52,Cloudflare,ok,
400,2026-06-09T10:09:51.390125+00:00,cdn_hetzner,small,306,,,,,Hetzner,ok,
401,2026-06-09T10:09:51.402036+00:00,cdn_hetzner,medium,387.18,,,,,Hetzner,ok,
402,2026-06-09T10:09:51.425789+00:00,cdn_hetzner,large,384.48,,,,,Hetzner,ok,
403,2026-06-09T10:09:51.439221+00:00,cdn_ovh,small,67.22,,,,,OVH,ok,
404,2026-06-09T10:09:51.455737+00:00,cdn_ovh,medium,279.56,,,,,OVH,ok,
405,2026-06-09T10:09:51.467297+00:00,cdn_ovh,large,407.37,,,,,OVH,ok,
406,2026-06-09T10:09:51.478793+00:00,cdn_vultr,small,401.36,,,,,Vultr,ok,
407,2026-06-09T10:09:51.490517+00:00,cdn_vultr,medium,400.6,,,,,Vultr,ok,
408,2026-06-09T10:09:51.502734+00:00,cdn_vultr,large,404.07,,,,,Vultr,ok,
409,2026-06-09T10:40:01.071152+00:00,cloudflare_full,small,68.8,60.16,87.34,,6.2,Cloudflare,ok,
410,2026-06-09T10:40:01.084087+00:00,cloudflare_full,medium,283.43,98.4,87.34,90.9,6.2,Cloudflare,ok,
411,2026-06-09T10:40:01.095490+00:00,cloudflare_full,large,326.79,98.73,87.34,,6.2,Cloudflare,ok,
412,2026-06-09T10:40:01.107791+00:00,cdn_hetzner,small,341.46,,,,,Hetzner,ok,
413,2026-06-09T10:40:01.122290+00:00,cdn_hetzner,medium,386.05,,,,,Hetzner,ok,
414,2026-06-09T10:40:01.134675+00:00,cdn_hetzner,large,379.41,,,,,Hetzner,ok,
415,2026-06-09T10:40:01.146610+00:00,cdn_ovh,small,64.17,,,,,OVH,ok,
416,2026-06-09T10:40:01.159097+00:00,cdn_ovh,medium,281.15,,,,,OVH,ok,
417,2026-06-09T10:40:01.171261+00:00,cdn_ovh,large,407.08,,,,,OVH,ok,
418,2026-06-09T10:40:01.183727+00:00,cdn_vultr,small,395.16,,,,,Vultr,ok,
419,2026-06-09T10:40:01.195836+00:00,cdn_vultr,medium,403.47,,,,,Vultr,ok,
420,2026-06-09T10:40:01.207831+00:00,cdn_vultr,large,389.42,,,,,Vultr,ok,
421,2026-06-09T11:11:00.817359+00:00,cloudflare_full,small,70.32,58.52,89.97,,7.77,Cloudflare,ok,
422,2026-06-09T11:11:00.829769+00:00,cloudflare_full,medium,241.31,95.31,89.97,88.82,7.77,Cloudflare,ok,
423,2026-06-09T11:11:00.841579+00:00,cloudflare_full,large,348.99,97.98,89.97,,7.77,Cloudflare,ok,
424,2026-06-09T11:11:00.852738+00:00,cdn_hetzner,small,377.15,,,,,Hetzner,ok,
425,2026-06-09T11:11:00.864502+00:00,cdn_hetzner,medium,377.25,,,,,Hetzner,ok,
426,2026-06-09T11:11:00.875970+00:00,cdn_hetzner,large,385.55,,,,,Hetzner,ok,
427,2026-06-09T11:11:00.887714+00:00,cdn_ovh,small,60,,,,,OVH,ok,
428,2026-06-09T11:11:00.898949+00:00,cdn_ovh,medium,279.35,,,,,OVH,ok,
429,2026-06-09T11:11:00.911962+00:00,cdn_ovh,large,398.44,,,,,OVH,ok,
430,2026-06-09T11:11:00.923831+00:00,cdn_vultr,small,401.58,,,,,Vultr,ok,
431,2026-06-09T11:11:00.935866+00:00,cdn_vultr,medium,403.94,,,,,Vultr,ok,
432,2026-06-09T11:11:00.947578+00:00,cdn_vultr,large,402.87,,,,,Vultr,ok,
433,2026-06-09T11:41:51.521144+00:00,cloudflare_full,small,73.41,53.21,88.11,,5.17,Cloudflare,ok,
434,2026-06-09T11:41:51.534077+00:00,cloudflare_full,medium,271.57,94.59,88.11,91.12,5.17,Cloudflare,ok,
435,2026-06-09T11:41:51.546175+00:00,cloudflare_full,large,358.68,81.4,88.11,,5.17,Cloudflare,ok,
436,2026-06-09T11:41:51.558144+00:00,cdn_hetzner,small,382.71,,,,,Hetzner,ok,
437,2026-06-09T11:41:51.569758+00:00,cdn_hetzner,medium,377.34,,,,,Hetzner,ok,
438,2026-06-09T11:41:51.581697+00:00,cdn_hetzner,large,386.66,,,,,Hetzner,ok,
439,2026-06-09T11:41:51.593690+00:00,cdn_ovh,small,63.36,,,,,OVH,ok,
440,2026-06-09T11:41:51.605718+00:00,cdn_ovh,medium,257.69,,,,,OVH,ok,
441,2026-06-09T11:41:51.617453+00:00,cdn_ovh,large,399.9,,,,,OVH,ok,
442,2026-06-09T11:41:51.629518+00:00,cdn_vultr,small,399.64,,,,,Vultr,ok,
443,2026-06-09T11:41:51.641640+00:00,cdn_vultr,medium,361.95,,,,,Vultr,ok,
444,2026-06-09T11:41:51.654653+00:00,cdn_vultr,large,404.13,,,,,Vultr,ok,
445,2026-06-09T12:12:21.382772+00:00,cloudflare_full,small,70.85,57.21,93.11,,7.32,Cloudflare,ok,
446,2026-06-09T12:12:21.395068+00:00,cloudflare_full,medium,281.87,94.82,93.11,86.34,7.32,Cloudflare,ok,
447,2026-06-09T12:12:21.407964+00:00,cloudflare_full,large,350.56,95.53,93.11,,7.32,Cloudflare,ok,
448,2026-06-09T12:12:21.419651+00:00,cdn_hetzner,small,382.57,,,,,Hetzner,ok,
449,2026-06-09T12:12:21.434756+00:00,cdn_hetzner,medium,376.68,,,,,Hetzner,ok,
450,2026-06-09T12:12:21.446403+00:00,cdn_hetzner,large,386.04,,,,,Hetzner,ok,
451,2026-06-09T12:12:21.458155+00:00,cdn_ovh,small,59.8,,,,,OVH,ok,
452,2026-06-09T12:12:21.469381+00:00,cdn_ovh,medium,285.79,,,,,OVH,ok,
453,2026-06-09T12:12:21.481250+00:00,cdn_ovh,large,399.24,,,,,OVH,ok,
454,2026-06-09T12:12:21.492875+00:00,cdn_vultr,small,403.33,,,,,Vultr,ok,
455,2026-06-09T12:12:21.504757+00:00,cdn_vultr,medium,402.54,,,,,Vultr,ok,
456,2026-06-09T12:12:21.517936+00:00,cdn_vultr,large,401.82,,,,,Vultr,ok,
457,2026-06-09T12:42:52.331998+00:00,cloudflare_full,small,62.35,60.78,92.86,,8.15,Cloudflare,ok,
458,2026-06-09T12:42:52.344554+00:00,cloudflare_full,medium,273.9,96.36,92.86,82.81,8.15,Cloudflare,ok,
459,2026-06-09T12:42:52.358785+00:00,cloudflare_full,large,352.71,82.32,92.86,,8.15,Cloudflare,ok,
460,2026-06-09T12:42:52.371156+00:00,cdn_hetzner,small,380.87,,,,,Hetzner,ok,
461,2026-06-09T12:42:52.383208+00:00,cdn_hetzner,medium,378.06,,,,,Hetzner,ok,
462,2026-06-09T12:42:52.396165+00:00,cdn_hetzner,large,386.6,,,,,Hetzner,ok,
463,2026-06-09T12:42:52.408622+00:00,cdn_ovh,small,63.9,,,,,OVH,ok,
464,2026-06-09T12:42:52.421143+00:00,cdn_ovh,medium,274.55,,,,,OVH,ok,
465,2026-06-09T12:42:52.433730+00:00,cdn_ovh,large,400.62,,,,,OVH,ok,
466,2026-06-09T12:42:52.446622+00:00,cdn_vultr,small,266.52,,,,,Vultr,ok,
467,2026-06-09T12:42:52.459270+00:00,cdn_vultr,medium,342.63,,,,,Vultr,ok,
468,2026-06-09T12:42:52.471911+00:00,cdn_vultr,large,402.76,,,,,Vultr,ok,
469,2026-06-09T13:13:50.882923+00:00,cloudflare_full,small,72.17,56.82,91.6,,10.12,Cloudflare,ok,
470,2026-06-09T13:13:50.895670+00:00,cloudflare_full,medium,272.51,95.79,91.6,86.55,10.12,Cloudflare,ok,
471,2026-06-09T13:13:50.907350+00:00,cloudflare_full,large,283.03,102.57,91.6,,10.12,Cloudflare,ok,
472,2026-06-09T13:13:50.919281+00:00,cdn_hetzner,small,374.21,,,,,Hetzner,ok,
473,2026-06-09T13:13:50.931415+00:00,cdn_hetzner,medium,386.92,,,,,Hetzner,ok,
474,2026-06-09T13:13:50.943495+00:00,cdn_hetzner,large,377.78,,,,,Hetzner,ok,
475,2026-06-09T13:13:50.955724+00:00,cdn_ovh,small,61.61,,,,,OVH,ok,
476,2026-06-09T13:13:50.969909+00:00,cdn_ovh,medium,281.41,,,,,OVH,ok,
477,2026-06-09T13:13:50.981996+00:00,cdn_ovh,large,407.05,,,,,OVH,ok,
478,2026-06-09T13:13:50.993778+00:00,cdn_vultr,small,402.32,,,,,Vultr,ok,
479,2026-06-09T13:13:51.005917+00:00,cdn_vultr,medium,397.31,,,,,Vultr,ok,
480,2026-06-09T13:13:51.018121+00:00,cdn_vultr,large,403.22,,,,,Vultr,ok,
481,2026-06-09T13:44:20.825224+00:00,cloudflare_full,small,73.52,59.73,90.41,,7.83,Cloudflare,ok,
482,2026-06-09T13:44:20.837773+00:00,cloudflare_full,medium,272.13,98.25,90.41,88.61,7.83,Cloudflare,ok,
483,2026-06-09T13:44:20.849607+00:00,cloudflare_full,large,344.56,100.08,90.41,,7.83,Cloudflare,ok,
484,2026-06-09T13:44:20.861442+00:00,cdn_hetzner,small,375.94,,,,,Hetzner,ok,
485,2026-06-09T13:44:20.873735+00:00,cdn_hetzner,medium,385.17,,,,,Hetzner,ok,
486,2026-06-09T13:44:20.887597+00:00,cdn_hetzner,large,385.49,,,,,Hetzner,ok,
487,2026-06-09T13:44:20.900553+00:00,cdn_ovh,small,63.4,,,,,OVH,ok,
488,2026-06-09T13:44:20.913033+00:00,cdn_ovh,medium,273.27,,,,,OVH,ok,
489,2026-06-09T13:44:20.937196+00:00,cdn_ovh,large,406.51,,,,,OVH,ok,
490,2026-06-09T13:44:20.948762+00:00,cdn_vultr,small,393.62,,,,,Vultr,ok,
491,2026-06-09T13:44:20.962500+00:00,cdn_vultr,medium,403.75,,,,,Vultr,ok,
492,2026-06-09T13:44:20.974341+00:00,cdn_vultr,large,402.93,,,,,Vultr,ok,
493,2026-06-09T14:15:00.931921+00:00,cloudflare_full,small,66.97,56.52,93.17,,8.03,Cloudflare,ok,
494,2026-06-09T14:15:00.945898+00:00,cloudflare_full,medium,270.06,91.66,93.17,97.78,8.03,Cloudflare,ok,
495,2026-06-09T14:15:00.961892+00:00,cloudflare_full,large,350.93,100.2,93.17,,8.03,Cloudflare,ok,
496,2026-06-09T14:15:00.973129+00:00,cdn_hetzner,small,381.82,,,,,Hetzner,ok,
497,2026-06-09T14:15:00.984228+00:00,cdn_hetzner,medium,378.72,,,,,Hetzner,ok,
498,2026-06-09T14:15:00.995970+00:00,cdn_hetzner,large,386.91,,,,,Hetzner,ok,
499,2026-06-09T14:15:01.007431+00:00,cdn_ovh,small,63,,,,,OVH,ok,
500,2026-06-09T14:15:01.019306+00:00,cdn_ovh,medium,272.54,,,,,OVH,ok,
501,2026-06-09T14:15:01.030612+00:00,cdn_ovh,large,399.02,,,,,OVH,ok,
502,2026-06-09T14:15:01.042588+00:00,cdn_vultr,small,399.4,,,,,Vultr,ok,
503,2026-06-09T14:15:01.054356+00:00,cdn_vultr,medium,389.86,,,,,Vultr,ok,
504,2026-06-09T14:15:01.066392+00:00,cdn_vultr,large,401.36,,,,,Vultr,ok,
505,2026-06-09T14:46:00.765419+00:00,cloudflare_full,small,59.57,57.69,96.51,,9.75,Cloudflare,ok,
506,2026-06-09T14:46:00.778274+00:00,cloudflare_full,medium,277.29,97.28,96.51,94.02,9.75,Cloudflare,ok,
507,2026-06-09T14:46:00.790355+00:00,cloudflare_full,large,353.33,100.74,96.51,,9.75,Cloudflare,ok,
508,2026-06-09T14:46:00.819469+00:00,cdn_hetzner,small,380.48,,,,,Hetzner,ok,
509,2026-06-09T14:46:00.831385+00:00,cdn_hetzner,medium,381.27,,,,,Hetzner,ok,
510,2026-06-09T14:46:00.842909+00:00,cdn_hetzner,large,386.69,,,,,Hetzner,ok,
511,2026-06-09T14:46:00.854733+00:00,cdn_ovh,small,67.02,,,,,OVH,ok,
512,2026-06-09T14:46:00.866318+00:00,cdn_ovh,medium,278.77,,,,,OVH,ok,
513,2026-06-09T14:46:00.878117+00:00,cdn_ovh,large,399.26,,,,,OVH,ok,
514,2026-06-09T14:46:00.889324+00:00,cdn_vultr,small,400.43,,,,,Vultr,ok,
515,2026-06-09T14:46:00.901216+00:00,cdn_vultr,medium,404.02,,,,,Vultr,ok,
516,2026-06-09T14:46:00.912830+00:00,cdn_vultr,large,402.04,,,,,Vultr,ok,
517,2026-06-09T15:16:21.453124+00:00,cloudflare_full,small,60.02,55.06,97.28,,15.99,Cloudflare,ok,
518,2026-06-09T15:16:21.465499+00:00,cloudflare_full,medium,289.73,64.3,97.28,88.25,15.99,Cloudflare,ok,
519,2026-06-09T15:16:21.477065+00:00,cloudflare_full,large,304.51,100.16,97.28,,15.99,Cloudflare,ok,
520,2026-06-09T15:16:21.488915+00:00,cdn_hetzner,small,381.59,,,,,Hetzner,ok,
521,2026-06-09T15:16:21.500846+00:00,cdn_hetzner,medium,380.32,,,,,Hetzner,ok,
522,2026-06-09T15:16:21.512702+00:00,cdn_hetzner,large,385.64,,,,,Hetzner,ok,
523,2026-06-09T15:16:21.524314+00:00,cdn_ovh,small,62.76,,,,,OVH,ok,
524,2026-06-09T15:16:21.536305+00:00,cdn_ovh,medium,283.19,,,,,OVH,ok,
525,2026-06-09T15:16:21.548342+00:00,cdn_ovh,large,400.69,,,,,OVH,ok,
526,2026-06-09T15:16:21.560339+00:00,cdn_vultr,small,402.03,,,,,Vultr,ok,
527,2026-06-09T15:16:21.572054+00:00,cdn_vultr,medium,401.31,,,,,Vultr,ok,
528,2026-06-09T15:16:21.584116+00:00,cdn_vultr,large,405.15,,,,,Vultr,ok,
529,2026-06-09T15:47:21.112944+00:00,cloudflare_full,small,70.77,36.82,95.06,,7.5,Cloudflare,ok,
530,2026-06-09T15:47:21.126134+00:00,cloudflare_full,medium,267.12,97.54,95.06,99.65,7.5,Cloudflare,ok,
531,2026-06-09T15:47:21.149224+00:00,cloudflare_full,large,304.47,99.35,95.06,,7.5,Cloudflare,ok,
532,2026-06-09T15:47:21.160355+00:00,cdn_hetzner,small,381.52,,,,,Hetzner,ok,
533,2026-06-09T15:47:21.172366+00:00,cdn_hetzner,medium,378.13,,,,,Hetzner,ok,
534,2026-06-09T15:47:21.183905+00:00,cdn_hetzner,large,387.64,,,,,Hetzner,ok,
535,2026-06-09T15:47:21.195935+00:00,cdn_ovh,small,62.7,,,,,OVH,ok,
536,2026-06-09T15:47:21.207221+00:00,cdn_ovh,medium,280.61,,,,,OVH,ok,
537,2026-06-09T15:47:21.219427+00:00,cdn_ovh,large,400.21,,,,,OVH,ok,
538,2026-06-09T15:47:21.231131+00:00,cdn_vultr,small,399.99,,,,,Vultr,ok,
539,2026-06-09T15:47:21.242866+00:00,cdn_vultr,medium,403.31,,,,,Vultr,ok,
540,2026-06-09T15:47:21.254841+00:00,cdn_vultr,large,401.93,,,,,Vultr,ok,
541,2026-06-09T16:17:51.501512+00:00,cloudflare_full,small,74.32,56.76,97.66,,12.5,Cloudflare,ok,
542,2026-06-09T16:17:51.514326+00:00,cloudflare_full,medium,274.41,94.58,97.66,89.05,12.5,Cloudflare,ok,
543,2026-06-09T16:17:51.526413+00:00,cloudflare_full,large,357.48,82.96,97.66,,12.5,Cloudflare,ok,
544,2026-06-09T16:17:51.538300+00:00,cdn_hetzner,small,381.57,,,,,Hetzner,ok,
545,2026-06-09T16:17:51.549856+00:00,cdn_hetzner,medium,378.9,,,,,Hetzner,ok,
546,2026-06-09T16:17:51.561721+00:00,cdn_hetzner,large,384.63,,,,,Hetzner,ok,
547,2026-06-09T16:17:51.575512+00:00,cdn_ovh,small,64.39,,,,,OVH,ok,
548,2026-06-09T16:17:51.587888+00:00,cdn_ovh,medium,271.28,,,,,OVH,ok,
549,2026-06-09T16:17:51.599504+00:00,cdn_ovh,large,380.19,,,,,OVH,ok,
550,2026-06-09T16:17:51.614849+00:00,cdn_vultr,small,400.01,,,,,Vultr,ok,
551,2026-06-09T16:17:51.626881+00:00,cdn_vultr,medium,403.74,,,,,Vultr,ok,
